Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_HOURLY_EST,PJM_LOAD
2011-09-04T04:00:00Z,12914,9872,1589,NA,8026,1673,NA,6739,NA,25661,4231,12914,NA
2011-09-04T05:00:00Z,12725,9593,1551,NA,7914,1627,NA,6536,NA,25201,4140,12725,NA
2011-09-04T06:00:00Z,12565,9440,1534,NA,7964,1620,NA,6493,NA,25333,4142,12565,NA
2011-09-04T07:00:00Z,12733,9429,1563,NA,8101,1630,NA,6487,NA,25674,4215,12733,NA
2011-09-04T08:00:00Z,12909,9305,1588,NA,8382,1620,NA,6460,NA,26452,4342,12909,NA
2011-09-04T09:00:00Z,13672,9317,1682,NA,9270,1716,NA,6737,NA,28562,4696,13672,NA
2011-09-04T10:00:00Z,14513,9662,1794,NA,10336,1829,NA,7205,NA,31092,5134,14513,NA
2011-09-04T11:00:00Z,15287,10095,1850,NA,11253,1922,NA,7595,NA,33660,5569,15287,NA
2011-09-04T12:00:00Z,15824,10473,1899,NA,12243,1965,NA,7891,NA,36217,5889,15824,NA
2011-09-04T13:00:00Z,16405,10883,1931,NA,13293,2001,NA,8095,NA,38513,6177,16405,NA
2011-09-04T14:00:00Z,16655,11000,1924,NA,13986,2024,NA,8128,NA,40275,6379,16655,NA
2011-09-04T15:00:00Z,16694,11139,1901,NA,14450,2016,NA,8034,NA,41240,6469,16694,NA
2011-09-04T16:00:00Z,16668,11131,1884,NA,14745,1998,NA,7925,NA,41570,6475,16668,NA
2011-09-04T17:00:00Z,16479,11073,1895,NA,14869,1959,NA,7838,NA,41653,6433,16479,NA
2011-09-04T18:00:00Z,16302,10922,1894,NA,14775,1955,NA,7741,NA,41359,6355,16302,NA
2011-09-04T19:00:00Z,15947,10697,1876,NA,14318,1905,NA,7585,NA,40205,6140,15947,NA
2011-09-04T20:00:00Z,15473,10369,1841,NA,13868,1862,NA,7533,NA,39799,6029,15473,NA
2011-09-04T21:00:00Z,15687,10486,1869,NA,13671,1848,NA,7673,NA,39562,5911,15687,NA
2011-09-04T22:00:00Z,15255,10617,1817,NA,12932,1789,NA,7456,NA,37950,5602,15255,NA
2011-09-04T23:00:00Z,14450,10363,1709,NA,12094,1719,NA,7031,NA,35572,5234,14450,NA
2011-09-05T00:00:00Z,13556,9804,1567,NA,11090,1618,NA,6557,NA,32982,4862,13556,NA
2011-09-05T01:00:00Z,12764,9270,1440,NA,10166,1516,NA,6095,NA,30463,4487,12764,NA
2011-09-05T02:00:00Z,11980,8683,1360,NA,9536,1447,NA,5787,NA,28645,4237,11980,NA
2011-09-05T03:00:00Z,11667,8324,1297,NA,9067,1406,NA,5550,NA,27392,4068,11667,NA
2011-09-05T04:00:00Z,11432,8013,1264,NA,8730,1379,NA,5394,NA,26600,3941,11432,NA
2011-09-05T05:00:00Z,11461,7891,1246,NA,8559,1390,NA,5365,NA,26367,3915,11461,NA
2011-09-05T06:00:00Z,11505,7815,1268,NA,8649,1418,NA,5455,NA,26797,3994,11505,NA
2011-09-05T07:00:00Z,11709,7948,1307,NA,8848,1426,NA,5563,NA,27451,4124,11709,NA
2011-09-05T08:00:00Z,11864,7896,1318,NA,9145,1421,NA,5584,NA,28110,4211,11864,NA
2011-09-05T09:00:00Z,12364,8012,1379,NA,10031,1466,NA,5836,NA,30276,4476,12364,NA
2011-09-05T10:00:00Z,13187,8375,1470,NA,11138,1527,NA,6221,NA,33098,4881,13187,NA
2011-09-05T11:00:00Z,13721,8834,1542,NA,12185,1566,NA,6474,NA,35464,5163,13721,NA
2011-09-05T12:00:00Z,14030,9184,1580,NA,12921,1577,NA,6574,NA,37249,5314,14030,NA
2011-09-05T13:00:00Z,14047,9350,1607,NA,13400,1588,NA,6599,NA,38237,5351,14047,NA
2011-09-05T14:00:00Z,13891,9378,1574,NA,13668,1581,NA,6566,NA,38585,5294,13891,NA
2011-09-05T15:00:00Z,13835,9345,1551,NA,13764,1580,NA,6475,NA,38992,5217,13835,NA
2011-09-05T16:00:00Z,13784,9274,1543,NA,13746,1572,NA,6380,NA,39226,5174,13784,NA
2011-09-05T17:00:00Z,13783,9255,1558,NA,13695,1560,NA,6407,NA,39399,5179,13783,NA
2011-09-05T18:00:00Z,13722,9267,1572,NA,13652,1548,NA,6388,NA,39218,5186,13722,NA
2011-09-05T19:00:00Z,13786,9311,1580,NA,13377,1540,NA,6453,NA,38595,5158,13786,NA
2011-09-05T20:00:00Z,13968,9304,1601,NA,13383,1569,NA,6553,NA,38896,5247,13968,NA
2011-09-05T21:00:00Z,14368,9718,1686,NA,13414,1596,NA,6805,NA,38779,5251,14368,NA
2011-09-05T22:00:00Z,14047,9983,1634,NA,12583,1570,NA,6615,NA,36832,4952,14047,NA
2011-09-05T23:00:00Z,13349,9650,1545,NA,11356,1465,NA,6296,NA,33815,4587,13349,NA
2011-09-06T00:00:00Z,12502,9032,1456,NA,10166,1377,NA,5908,NA,30653,4232,12502,NA
2011-09-06T01:00:00Z,12000,8437,1390,NA,9426,1313,NA,5627,NA,28053,3991,12000,NA
2011-09-06T02:00:00Z,11605,8015,1346,NA,8915,1247,NA,5447,NA,26234,3902,11605,NA
2011-09-06T03:00:00Z,11344,7803,1319,NA,8556,1224,NA,5373,NA,25176,3877,11344,NA
2011-09-06T04:00:00Z,11360,7675,1317,NA,8385,1224,NA,5364,NA,24650,3823,11360,NA
2011-09-06T05:00:00Z,11451,7686,1346,NA,8521,1239,NA,5476,NA,24776,3897,11451,NA
2011-09-06T06:00:00Z,12291,7930,1477,NA,9100,1330,NA,5901,NA,26355,4142,12291,NA
2011-09-06T07:00:00Z,13678,8655,1709,NA,10223,1483,NA,6740,NA,29714,4712,13678,NA
2011-09-06T08:00:00Z,14370,9669,1828,NA,10824,1574,NA,7313,NA,31667,5071,14370,NA
2011-09-06T09:00:00Z,14685,10399,1871,NA,11091,1625,NA,7553,NA,32745,5156,14685,NA
2011-09-06T10:00:00Z,14904,10934,1914,NA,11379,1670,NA,7714,NA,33414,5221,14904,NA
2011-09-06T11:00:00Z,15241,11272,1970,NA,11695,1698,NA,8010,NA,34018,5304,15241,NA
2011-09-06T12:00:00Z,15552,11396,1979,NA,12045,1731,NA,8074,NA,34136,5377,15552,NA
2011-09-06T13:00:00Z,15556,11754,1998,NA,12144,1737,NA,8138,NA,33974,5363,15556,NA
2011-09-06T14:00:00Z,15612,11781,2003,NA,12270,1747,NA,8245,NA,33845,5332,15612,NA
2011-09-06T15:00:00Z,15562,11940,2005,NA,12340,1725,NA,8210,NA,33452,5289,15562,NA
2011-09-06T16:00:00Z,15417,11918,1963,NA,12223,1710,NA,8093,NA,33195,5255,15417,NA
2011-09-06T17:00:00Z,15235,11838,1942,NA,12196,1723,NA,7946,NA,33207,5265,15235,NA
2011-09-06T18:00:00Z,15099,11757,1919,NA,12152,1694,NA,7787,NA,33375,5280,15099,NA
2011-09-06T19:00:00Z,15050,11522,1908,NA,12074,1670,NA,7714,NA,33292,5357,15050,NA
2011-09-06T20:00:00Z,15251,11217,1924,NA,12215,1684,NA,7759,NA,33701,5427,15251,NA
2011-09-06T21:00:00Z,15631,11533,1989,NA,11997,1666,NA,8065,NA,33403,5515,15631,NA
2011-09-06T22:00:00Z,15155,11645,1919,NA,11259,1622,NA,7794,NA,31720,5205,15155,NA
2011-09-06T23:00:00Z,14224,11078,1780,NA,10299,1544,NA,7200,NA,29222,4826,14224,NA
2011-09-07T00:00:00Z,13215,10248,1639,NA,9445,1402,NA,6699,NA,26820,4500,13215,NA
2011-09-07T01:00:00Z,12571,9429,1545,NA,8879,1316,NA,6311,NA,25131,4227,12571,NA
2011-09-07T02:00:00Z,11911,8880,1476,NA,8513,1273,NA,6087,NA,24190,4057,11911,NA
2011-09-07T03:00:00Z,11715,8545,1432,NA,8351,1273,NA,5920,NA,23615,3961,11715,NA
2011-09-07T04:00:00Z,11626,8317,1420,NA,8297,1272,NA,5836,NA,23451,3946,11626,NA
2011-09-07T05:00:00Z,11804,8244,1441,NA,8395,1288,NA,5917,NA,23919,3986,11804,NA
2011-09-07T06:00:00Z,12463,8415,1548,NA,9087,1372,NA,6370,NA,25823,4266,12463,NA
2011-09-07T07:00:00Z,13818,9032,1773,NA,10324,1507,NA,7109,NA,29407,4794,13818,NA
2011-09-07T08:00:00Z,14565,9971,1903,NA,10893,1605,NA,7582,NA,31650,5061,14565,NA
2011-09-07T09:00:00Z,14863,10667,1949,NA,11195,1669,NA,7778,NA,33089,5135,14863,NA
2011-09-07T10:00:00Z,15058,11219,1991,NA,11619,1730,NA,7994,NA,34219,5207,15058,NA
2011-09-07T11:00:00Z,15337,11604,2027,NA,11969,1746,NA,8120,NA,35416,5333,15337,NA
2011-09-07T12:00:00Z,15536,11909,2026,NA,12166,1782,NA,8261,NA,36160,5440,15536,NA
2011-09-07T13:00:00Z,15721,11999,2031,NA,12276,1780,NA,8238,NA,36711,5432,15721,NA
2011-09-07T14:00:00Z,15742,12045,2018,NA,12416,1768,NA,8288,NA,37147,5467,15742,NA
2011-09-07T15:00:00Z,15693,12185,2009,NA,12652,1775,NA,8144,NA,37142,5459,15693,NA
2011-09-07T16:00:00Z,15558,12129,1966,NA,12865,1763,NA,8108,NA,37121,5489,15558,NA
2011-09-07T17:00:00Z,15494,12085,1952,NA,13017,1755,NA,8053,NA,37308,5559,15494,NA
2011-09-07T18:00:00Z,15472,11980,1956,NA,13047,1768,NA,7963,NA,37435,5539,15472,NA
2011-09-07T19:00:00Z,15443,11756,1947,NA,12819,1751,NA,7865,NA,36995,5543,15443,NA
2011-09-07T20:00:00Z,15620,11385,1958,NA,12895,1750,NA,7976,NA,37516,5690,15620,NA
2011-09-07T21:00:00Z,15972,11681,2003,NA,12869,1788,NA,8216,NA,37388,5787,15972,NA
2011-09-07T22:00:00Z,15458,11780,1916,NA,12069,1744,NA,7886,NA,35656,5511,15458,NA
2011-09-07T23:00:00Z,14611,11225,1775,NA,11024,1637,NA,7240,NA,32910,5143,14611,NA
2011-09-08T00:00:00Z,13461,10351,1636,NA,10024,1497,NA,6852,NA,30195,4744,13461,NA
2011-09-08T01:00:00Z,12647,9527,1542,NA,9303,1436,NA,6400,NA,28087,4435,12647,NA
2011-09-08T02:00:00Z,12149,8986,1468,NA,8848,1348,NA,6129,NA,26638,4188,12149,NA
2011-09-08T03:00:00Z,11850,8641,1436,NA,8541,1328,NA,6024,NA,25828,4103,11850,NA
2011-09-08T04:00:00Z,11672,8432,1410,NA,8430,1323,NA,6023,NA,25360,4061,11672,NA
2011-09-08T05:00:00Z,11918,8361,1443,NA,8547,1354,NA,6105,NA,25682,4136,11918,NA
2011-09-08T06:00:00Z,12567,8551,1555,NA,9124,1432,NA,6463,NA,27421,4404,12567,NA
2011-09-08T07:00:00Z,14062,9189,1785,NA,10395,1562,NA,7328,NA,30747,4946,14062,NA
2011-09-08T08:00:00Z,14688,10245,1913,NA,10981,1653,NA,7779,NA,32730,5178,14688,NA
2011-09-08T09:00:00Z,15033,10942,1949,NA,11233,1724,NA,8061,NA,33846,5337,15033,NA
2011-09-08T10:00:00Z,15355,11493,1994,NA,11576,1743,NA,8325,NA,34817,5420,15355,NA
2011-09-08T11:00:00Z,15513,11895,2029,NA,11919,1796,NA,8544,NA,35498,5550,15513,NA
2011-09-08T12:00:00Z,15790,12282,2055,NA,12338,1815,NA,8543,NA,35968,5646,15790,NA
2011-09-08T13:00:00Z,15916,12461,2054,NA,12799,1883,NA,8537,NA,36326,5698,15916,NA
2011-09-08T14:00:00Z,15967,12523,2056,NA,13177,1938,NA,8683,NA,36753,5769,15967,NA
2011-09-08T15:00:00Z,15806,12625,2046,NA,13314,1974,NA,8633,NA,36763,5772,15806,NA
2011-09-08T16:00:00Z,15784,12460,2010,NA,13359,1988,NA,8554,NA,36892,5806,15784,NA
2011-09-08T17:00:00Z,15780,12304,1996,NA,13530,2004,NA,8442,NA,37172,5861,15780,NA
2011-09-08T18:00:00Z,15729,12131,1968,NA,13479,2015,NA,8312,NA,37246,5887,15729,NA
2011-09-08T19:00:00Z,15578,11971,1957,NA,13241,1961,NA,8243,NA,37021,5807,15578,NA
2011-09-08T20:00:00Z,15643,11896,1971,NA,13223,1954,NA,8318,NA,37503,5928,15643,NA
2011-09-08T21:00:00Z,16143,12279,2047,NA,13212,1975,NA,8581,NA,37516,6057,16143,NA
2011-09-08T22:00:00Z,15693,12173,1965,NA,12471,1877,NA,8219,NA,35864,5774,15693,NA
2011-09-08T23:00:00Z,14785,11659,1841,NA,11411,1761,NA,7675,NA,33216,5333,14785,NA
2011-09-09T00:00:00Z,13751,10782,1678,NA,10391,1630,NA,7143,NA,30429,4886,13751,NA
2011-09-09T01:00:00Z,12828,9973,1576,NA,9565,1534,NA,6649,NA,28213,4540,12828,NA
2011-09-09T02:00:00Z,12177,9393,1486,NA,9000,1449,NA,6437,NA,26717,4342,12177,NA
2011-09-09T03:00:00Z,11903,9089,1439,NA,8702,1421,NA,6283,NA,25861,4239,11903,NA
2011-09-09T04:00:00Z,11786,8792,1420,NA,8484,1414,NA,6175,NA,25398,4180,11786,NA
2011-09-09T05:00:00Z,11942,8713,1456,NA,8635,1440,NA,6223,NA,25653,4221,11942,NA
2011-09-09T06:00:00Z,12530,8902,1569,NA,9226,1507,NA,6604,NA,27380,4487,12530,NA
2011-09-09T07:00:00Z,13939,9558,1789,NA,10279,1666,NA,7357,NA,30787,5021,13939,NA
2011-09-09T08:00:00Z,14610,10690,1910,NA,10906,1747,NA,7864,NA,32945,5236,14610,NA
2011-09-09T09:00:00Z,15026,11363,1947,NA,11266,1835,NA,8108,NA,34400,5399,15026,NA
2011-09-09T10:00:00Z,15389,11835,1999,NA,11769,1853,NA,8301,NA,35470,5514,15389,NA
2011-09-09T11:00:00Z,15697,12199,2042,NA,12412,1868,NA,8495,NA,36629,5581,15697,NA
2011-09-09T12:00:00Z,15895,12426,2060,NA,12909,1929,NA,8613,NA,37762,5656,15895,NA
2011-09-09T13:00:00Z,16135,12487,2081,NA,13392,1940,NA,8663,NA,38775,5715,16135,NA
2011-09-09T14:00:00Z,16422,12484,2098,NA,13902,1942,NA,8733,NA,39993,5800,16422,NA
2011-09-09T15:00:00Z,16507,12538,2083,NA,14389,1961,NA,8718,NA,40993,5843,16507,NA
2011-09-09T16:00:00Z,16352,12486,2049,NA,14665,1947,NA,8667,NA,41841,5838,16352,NA
2011-09-09T17:00:00Z,16329,12453,2033,NA,14770,1964,NA,8577,NA,42509,5880,16329,NA
2011-09-09T18:00:00Z,16039,12272,1990,NA,14601,1956,NA,8403,NA,42343,5884,16039,NA
2011-09-09T19:00:00Z,15760,12001,1916,NA,13925,1891,NA,8164,NA,40972,5770,15760,NA
2011-09-09T20:00:00Z,15417,11856,1893,NA,13244,1835,NA,8040,NA,40276,5727,15417,NA
2011-09-09T21:00:00Z,15731,12193,1961,NA,12934,1841,NA,8198,NA,39834,5790,15731,NA
2011-09-09T22:00:00Z,15396,12141,1909,NA,12131,1772,NA,8034,NA,37902,5577,15396,NA
2011-09-09T23:00:00Z,14576,11680,1781,NA,11176,1685,NA,7592,NA,35275,5228,14576,NA
2011-09-10T00:00:00Z,13412,10882,1629,NA,10176,1576,NA,7022,NA,32450,4812,13412,NA
2011-09-10T01:00:00Z,12390,10144,1493,NA,9323,1454,NA,6495,NA,29963,4454,12390,NA
2011-09-10T02:00:00Z,11876,9458,1402,NA,8678,1383,NA,6164,NA,28174,4223,11876,NA
2011-09-10T03:00:00Z,11584,9055,1345,NA,8258,1362,NA,5935,NA,26891,4066,11584,NA
2011-09-10T04:00:00Z,11332,8729,1303,NA,7974,1330,NA,5855,NA,26143,3971,11332,NA
2011-09-10T05:00:00Z,11383,8587,1299,NA,7903,1320,NA,5812,NA,25790,3940,11383,NA
2011-09-10T06:00:00Z,11610,8525,1326,NA,7997,1333,NA,5950,NA,26110,4005,11610,NA
2011-09-10T07:00:00Z,11984,8687,1404,NA,8239,1376,NA,6196,NA,26927,4138,11984,NA
2011-09-10T08:00:00Z,12348,8963,1457,NA,8652,1428,NA,6429,NA,28082,4321,12348,NA
2011-09-10T09:00:00Z,13004,9314,1548,NA,9657,1501,NA,6753,NA,30507,4624,13004,NA
2011-09-10T10:00:00Z,13825,9958,1662,NA,10782,1573,NA,7115,NA,32730,4928,13825,NA
2011-09-10T11:00:00Z,14385,10509,1729,NA,11734,1629,NA,7323,NA,34850,5160,14385,NA
2011-09-10T12:00:00Z,14748,10965,1768,NA,12540,1695,NA,7440,NA,36414,5308,14748,NA
2011-09-10T13:00:00Z,15079,11270,1797,NA,13152,1759,NA,7445,NA,37513,5414,15079,NA
2011-09-10T14:00:00Z,15164,11487,1818,NA,13584,1792,NA,7457,NA,38254,5516,15164,NA
2011-09-10T15:00:00Z,15273,11508,1835,NA,13909,1824,NA,7425,NA,38749,5594,15273,NA
2011-09-10T16:00:00Z,15296,11464,1819,NA,14148,1824,NA,7440,NA,38979,5686,15296,NA
2011-09-10T17:00:00Z,15387,11448,1825,NA,14238,1802,NA,7429,NA,39075,5763,15387,NA
2011-09-10T18:00:00Z,15413,11458,1812,NA,14129,1762,NA,7328,NA,38696,5739,15413,NA
2011-09-10T19:00:00Z,15206,11416,1795,NA,13573,1763,NA,7249,NA,37510,5578,15206,NA
2011-09-10T20:00:00Z,15091,11233,1779,NA,13085,1757,NA,7300,NA,37155,5522,15091,NA
2011-09-10T21:00:00Z,15230,11569,1846,NA,12803,1786,NA,7493,NA,36795,5525,15230,NA
2011-09-10T22:00:00Z,14763,11569,1801,NA,12065,1723,NA,7295,NA,35065,5247,14763,NA
2011-09-10T23:00:00Z,13978,11169,1680,NA,11097,1631,NA,6866,NA,32753,4884,13978,NA
2011-09-11T00:00:00Z,12905,10561,1556,NA,10106,1542,NA,6392,NA,30174,4515,12905,NA
2011-09-11T01:00:00Z,12063,9860,1447,NA,9420,1466,NA,5912,NA,27659,4250,12063,NA
2011-09-11T02:00:00Z,11632,9274,1363,NA,8534,1383,NA,5671,NA,26225,3955,11632,NA
2011-09-11T03:00:00Z,11203,8798,1318,NA,8272,1345,NA,5474,NA,24970,3763,11203,NA
2011-09-11T04:00:00Z,10966,8523,1276,NA,8018,1299,NA,5390,NA,24233,3739,10966,NA
2011-09-11T05:00:00Z,10890,8308,1269,NA,7856,1298,NA,5363,NA,23898,3665,10890,NA
2011-09-11T06:00:00Z,10998,8245,1280,NA,7846,1296,NA,5361,NA,24072,3727,10998,NA
2011-09-11T07:00:00Z,11186,8232,1319,NA,8020,1313,NA,5488,NA,24524,3859,11186,NA
2011-09-11T08:00:00Z,11496,8261,1360,NA,8343,1329,NA,5588,NA,25275,3935,11496,NA
2011-09-11T09:00:00Z,12048,8429,1452,NA,9303,1397,NA,5885,NA,27153,4200,12048,NA
2011-09-11T10:00:00Z,12788,9095,1549,NA,10410,1498,NA,6292,NA,29087,4632,12788,NA
2011-09-11T11:00:00Z,13370,9756,1635,NA,11451,1614,NA,6542,NA,30682,4946,13370,NA
2011-09-11T12:00:00Z,13977,10379,1719,NA,12284,1704,NA,6890,NA,31993,5175,13977,NA
2011-09-11T13:00:00Z,14544,10933,1797,NA,13097,1761,NA,7115,NA,33053,5427,14544,NA
2011-09-11T14:00:00Z,14859,11462,1839,NA,13645,1797,NA,7283,NA,33799,5515,14859,NA
2011-09-11T15:00:00Z,15157,11794,1859,NA,14009,1778,NA,7376,NA,34324,5535,15157,NA
2011-09-11T16:00:00Z,15257,12128,1861,NA,14049,1763,NA,7318,NA,34635,5514,15257,NA
2011-09-11T17:00:00Z,15394,12333,1852,NA,14075,1784,NA,7381,NA,34895,5570,15394,NA
2011-09-11T18:00:00Z,15511,12538,1847,NA,14069,1776,NA,7386,NA,34892,5553,15511,NA
2011-09-11T19:00:00Z,15296,12554,1859,NA,13586,1778,NA,7369,NA,34448,5449,15296,NA
2011-09-11T20:00:00Z,15124,12381,1837,NA,13189,1772,NA,7411,NA,35013,5458,15124,NA
2011-09-11T21:00:00Z,15499,12644,1919,NA,13003,1747,NA,7740,NA,35112,5506,15499,NA
2011-09-11T22:00:00Z,14888,12666,1852,NA,12046,1715,NA,7447,NA,33365,5229,14888,NA
2011-09-11T23:00:00Z,14036,12146,1745,NA,10894,1610,NA,7007,NA,31011,4894,14036,NA
2011-09-12T00:00:00Z,13132,11317,1624,NA,9792,1517,NA,6550,NA,28386,4443,13132,NA
2011-09-12T01:00:00Z,12455,10448,1511,NA,8940,1426,NA,6182,NA,26235,4203,12455,NA
2011-09-12T02:00:00Z,11865,9781,1457,NA,8355,1381,NA,5858,NA,24943,4008,11865,NA
2011-09-12T03:00:00Z,11672,9372,1406,NA,8049,1375,NA,5752,NA,24153,3925,11672,NA
2011-09-12T04:00:00Z,11584,9057,1393,NA,7899,1353,NA,5762,NA,23850,3914,11584,NA
2011-09-12T05:00:00Z,11802,8948,1429,NA,7956,1370,NA,5839,NA,24275,3979,11802,NA
2011-09-12T06:00:00Z,12369,9140,1538,NA,8555,1466,NA,6322,NA,26051,4254,12369,NA
2011-09-12T07:00:00Z,13937,9910,1779,NA,9686,1607,NA,7079,NA,29435,4742,13937,NA
2011-09-12T08:00:00Z,14584,11025,1901,NA,10113,1625,NA,7446,NA,31255,4979,14584,NA
2011-09-12T09:00:00Z,14877,11901,1955,NA,10524,1700,NA,7801,NA,32853,5096,14877,NA
2011-09-12T10:00:00Z,15377,12695,2038,NA,11146,1781,NA,8100,NA,34482,5370,15377,NA
2011-09-12T11:00:00Z,16181,13490,2129,NA,11902,1855,NA,8444,NA,36135,5619,16181,NA
2011-09-12T12:00:00Z,16701,14160,2204,NA,12627,1893,NA,8694,NA,37516,5742,16701,NA
2011-09-12T13:00:00Z,17223,14782,2287,NA,13252,1929,NA,8991,NA,38831,5859,17223,NA
2011-09-12T14:00:00Z,17799,15382,2353,NA,13845,1994,NA,9249,NA,40198,6082,17799,NA
2011-09-12T15:00:00Z,17955,15931,2382,NA,14210,2043,NA,9346,NA,41016,6193,17955,NA
2011-09-12T16:00:00Z,18073,16158,2399,NA,14451,2056,NA,9414,NA,41700,6222,18073,NA
2011-09-12T17:00:00Z,18060,16325,2414,NA,14496,2084,NA,9446,NA,42178,6259,18060,NA
2011-09-12T18:00:00Z,17921,16278,2405,NA,14302,2062,NA,9316,NA,41954,6297,17921,NA
2011-09-12T19:00:00Z,17594,15891,2362,NA,13674,2017,NA,9128,NA,40480,6211,17594,NA
2011-09-12T20:00:00Z,17379,15171,2305,NA,13363,1976,NA,8969,NA,40144,6160,17379,NA
2011-09-12T21:00:00Z,17690,15253,2339,NA,13089,2003,NA,9254,NA,39688,6187,17690,NA
2011-09-12T22:00:00Z,16975,15049,2217,NA,12060,1905,NA,8817,NA,37105,5818,16975,NA
2011-09-12T23:00:00Z,15706,14173,2032,NA,10793,1778,NA,8105,NA,33633,5346,15706,NA
2011-09-13T00:00:00Z,14595,12935,1842,NA,9624,1648,NA,7468,NA,30351,4859,14595,NA
2011-09-13T01:00:00Z,13460,11723,1718,NA,8755,1524,NA,6962,NA,27827,4480,13460,NA
2011-09-13T02:00:00Z,12984,10848,1602,NA,8146,1477,NA,6694,NA,26253,4247,12984,NA
2011-09-13T03:00:00Z,12471,10265,1537,NA,7868,1428,NA,6507,NA,25262,4175,12471,NA
2011-09-13T04:00:00Z,12315,9872,1495,NA,7739,1380,NA,6387,NA,24796,4074,12315,NA
2011-09-13T05:00:00Z,12421,9667,1508,NA,7913,1425,NA,6427,NA,25014,4088,12421,NA
2011-09-13T06:00:00Z,12975,9755,1611,NA,8435,1527,NA,6787,NA,26782,4404,12975,NA
2011-09-13T07:00:00Z,14465,10402,1851,NA,9549,1652,NA,7570,NA,30011,4936,14465,NA
2011-09-13T08:00:00Z,15096,11474,1970,NA,10023,1699,NA,7979,NA,31894,5099,15096,NA
2011-09-13T09:00:00Z,15471,12120,2017,NA,10499,1774,NA,8229,NA,33564,5254,15471,NA
2011-09-13T10:00:00Z,16004,12754,2105,NA,11107,1897,NA,8499,NA,35321,5468,16004,NA
2011-09-13T11:00:00Z,16673,13169,2201,NA,11797,1996,NA,8950,NA,37267,5699,16673,NA
2011-09-13T12:00:00Z,17157,13574,2283,NA,12510,2060,NA,9018,NA,38980,5944,17157,NA
2011-09-13T13:00:00Z,17789,13757,2375,NA,13251,2121,NA,9490,NA,40244,6121,17789,NA
2011-09-13T14:00:00Z,18314,13872,2448,NA,13916,2171,NA,9764,NA,41679,6357,18314,NA
2011-09-13T15:00:00Z,18681,14058,2524,NA,14464,2226,NA,9934,NA,42671,6452,18681,NA
2011-09-13T16:00:00Z,18873,14053,2568,NA,14810,2268,NA,10095,NA,43402,6572,18873,NA
2011-09-13T17:00:00Z,19106,13987,2592,NA,15005,2290,NA,10038,NA,43791,6651,19106,NA
2011-09-13T18:00:00Z,18909,13738,2596,NA,14863,2275,NA,9843,NA,43303,6637,18909,NA
2011-09-13T19:00:00Z,18377,13266,2538,NA,14307,2183,NA,9603,NA,41634,6456,18377,NA
2011-09-13T20:00:00Z,17932,12715,2484,NA,13980,2171,NA,9380,NA,41321,6391,17932,NA
2011-09-13T21:00:00Z,18174,12909,2524,NA,13665,2162,NA,9662,NA,40827,6416,18174,NA
2011-09-13T22:00:00Z,17356,12706,2398,NA,12615,2102,NA,9112,NA,38323,6052,17356,NA
2011-09-13T23:00:00Z,15996,11989,2179,NA,11249,1916,NA,8426,NA,34736,5499,15996,NA
2011-09-14T00:00:00Z,14676,10956,1957,NA,10042,1778,NA,7746,NA,31426,5051,14676,NA
2011-09-14T01:00:00Z,13556,10012,1799,NA,9137,1659,NA,7096,NA,28791,4646,13556,NA
2011-09-14T02:00:00Z,12986,9363,1665,NA,8569,1591,NA,6751,NA,27133,4423,12986,NA
2011-09-14T03:00:00Z,12519,8959,1576,NA,8248,1547,NA,6526,NA,26117,4304,12519,NA
2011-09-14T04:00:00Z,12175,8707,1524,NA,8028,1502,NA,6344,NA,25573,4223,12175,NA
2011-09-14T05:00:00Z,12179,8590,1520,NA,8086,1511,NA,6366,NA,25774,4221,12179,NA
2011-09-14T06:00:00Z,12755,8720,1617,NA,8706,1590,NA,6643,NA,27550,4499,12755,NA
2011-09-14T07:00:00Z,14035,9334,1830,NA,9782,1729,NA,7432,NA,31044,5024,14035,NA
2011-09-14T08:00:00Z,14525,10379,1956,NA,10298,1785,NA,7763,NA,32972,5226,14525,NA
2011-09-14T09:00:00Z,14872,11023,1979,NA,10727,1845,NA,7942,NA,34774,5402,14872,NA
2011-09-14T10:00:00Z,15352,11538,2023,NA,11466,1907,NA,8185,NA,36670,5581,15352,NA
2011-09-14T11:00:00Z,15795,11731,2064,NA,12288,1984,NA,8436,NA,38812,5842,15795,NA
2011-09-14T12:00:00Z,16139,11851,2089,NA,13117,2034,NA,8607,NA,40593,6057,16139,NA
2011-09-14T13:00:00Z,16493,11887,2086,NA,13912,2082,NA,8650,NA,42339,6227,16493,NA
2011-09-14T14:00:00Z,16989,11802,2157,NA,14694,2134,NA,8762,NA,44030,6472,16989,NA
2011-09-14T15:00:00Z,17287,11781,2139,NA,15289,2182,NA,8703,NA,45297,6592,17287,NA
2011-09-14T16:00:00Z,17348,11615,2107,NA,15659,2196,NA,8630,NA,46131,6680,17348,NA
2011-09-14T17:00:00Z,17381,11396,2066,NA,15886,2184,NA,8469,NA,46461,6679,17381,NA
2011-09-14T18:00:00Z,17278,11259,2045,NA,15627,2132,NA,8244,NA,45846,6546,17278,NA
2011-09-14T19:00:00Z,16887,11060,1990,NA,14919,2068,NA,8128,NA,44280,6362,16887,NA
2011-09-14T20:00:00Z,16792,10877,2006,NA,14557,2061,NA,8220,NA,44132,6313,16792,NA
